1	62
1	74
1	82
1	87
1	93
1	95
1	96
2	17
2	39
2	78
2	92
2	97
2	99
2	100
3	20
3	41
3	57
3	66
3	69
3	95
3	97
4	58
4	67
4	80
4	81
4	83
4	92
4	98
5	26
5	71
5	76
5	80
5	81
5	83
5	90
6	9
6	71
6	76
6	80
6	81
6	83
6	100
7	34
7	76
7	80
7	81
7	83
7	90
7	97
8	14
8	39
8	60
8	83
8	84
8	93
8	96
9	6
9	71
9	91
9	94
9	95
9	99
9	100
10	31
10	51
10	53
10	65
10	72
10	77
10	86
11	67
11	77
11	90
11	92
11	93
11	94
11	99
11	100
12	37
12	70
12	78
12	90
12	94
12	95
12	97
12	100
13	68
13	70
13	77
13	82
13	85
13	93
13	96
13	97
14	8
14	36
14	68
14	69
14	77
14	93
14	94
14	96
15	39
15	58
15	67
15	71
15	76
15	80
15	81
15	83
16	41
16	80
16	90
16	93
16	97
16	98
16	99
16	100
17	2
17	67
17	71
17	76
17	80
17	81
17	83
17	87
18	42
18	50
18	57
18	88
18	97
18	98
18	99
18	100
19	40
19	53
19	63
19	64
19	65
19	82
19	86
19	95
20	3
20	23
20	56
20	57
20	66
20	69
20	72
20	98
20	100
21	44
21	56
21	57
21	66
21	69
21	79
21	84
21	94
21	100
22	31
22	43
22	48
22	64
22	72
22	75
22	78
22	86
22	97
23	20
23	38
23	41
23	44
23	56
23	62
23	66
23	69
23	95
24	39
24	68
24	91
24	92
24	93
24	95
24	98
24	99
24	100
25	52
25	53
25	59
25	71
25	72
25	75
25	78
25	86
25	92
26	5
26	40
26	60
26	61
26	92
26	94
26	97
26	98
26	100
27	50
27	56
27	89
27	93
27	94
27	95
27	98
27	99
27	100
28	35
28	57
28	59
28	70
28	74
28	87
28	90
28	91
28	93
29	30
29	38
29	44
29	56
29	57
29	65
29	66
29	69
29	100
30	29
30	40
30	52
30	63
30	66
30	75
30	78
30	86
30	92
31	10
31	22
31	63
31	65
31	72
31	74
31	78
31	80
31	82
31	86
32	35
32	63
32	85
32	88
32	90
32	94
32	97
32	98
32	99
32	100
33	47
33	75
33	77
33	82
33	85
33	87
33	93
33	96
33	98
33	100
34	7
34	60
34	89
34	92
34	95
34	96
34	97
34	98
34	99
34	100
35	28
35	32
35	55
35	59
35	73
35	84
35	87
35	93
35	96
35	99
36	14
36	47
36	54
36	82
36	84
36	85
36	88
36	93
36	96
36	97
37	12
37	47
37	48
37	57
37	68
37	73
37	88
37	89
37	99
37	100
38	23
38	29
38	41
38	56
38	57
38	66
38	67
38	69
38	76
38	82
39	2
39	8
39	15
39	24
39	83
39	89
39	91
39	98
39	99
39	100
40	19
40	26
40	30
40	46
40	64
40	65
40	72
40	75
40	78
40	86
40	92
41	3
41	16
41	23
41	38
41	44
41	56
41	57
41	66
41	69
41	88
41	89
42	18
42	60
42	70
42	74
42	77
42	81
42	82
42	84
42	87
42	96
42	99
43	22
43	52
43	63
43	65
43	73
43	75
43	78
43	86
43	95
43	96
43	98
44	21
44	23
44	29
44	41
44	56
44	57
44	61
44	66
44	69
44	88
44	89
45	64
45	67
45	76
45	84
45	88
45	89
45	91
45	92
45	94
45	95
45	99
45	100
46	40
46	49
46	50
46	68
46	81
46	88
46	90
46	91
46	92
46	97
46	98
46	100
47	33
47	36
47	37
47	48
47	77
47	80
47	82
47	84
47	85
47	93
47	96
47	100
48	22
48	37
48	47
48	51
48	59
48	70
48	85
48	87
48	93
48	94
48	96
48	98
49	46
49	50
49	58
49	67
49	71
49	76
49	80
49	81
49	83
49	90
49	93
49	97
50	18
50	27
50	46
50	49
50	58
50	67
50	69
50	71
50	76
50	80
50	81
50	83
51	10
51	48
51	58
51	62
51	81
51	89
51	90
51	91
51	94
51	97
51	98
51	99
51	100
52	25
52	30
52	43
52	63
52	64
52	65
52	72
52	75
52	86
52	88
52	91
52	97
52	100
53	10
53	19
53	25
53	63
53	64
53	65
53	72
53	75
53	78
53	79
53	83
53	86
53	92
53	94
54	36
54	55
54	61
54	68
54	74
54	75
54	79
54	89
54	91
54	92
54	94
54	95
54	97
54	100
55	35
55	54
55	59
55	60
55	64
55	72
55	74
55	77
55	84
55	85
55	87
55	88
55	93
55	96
56	20
56	21
56	23
56	27
56	29
56	38
56	41
56	44
56	57
56	66
56	69
56	94
56	96
56	99
57	3
57	18
57	20
57	21
57	28
57	29
57	37
57	38
57	41
57	44
57	56
57	66
57	69
57	89
57	94
58	4
58	15
58	49
58	50
58	51
58	67
58	71
58	76
58	80
58	81
58	83
58	85
58	90
58	92
58	94
59	25
59	28
59	35
59	48
59	55
59	65
59	68
59	74
59	82
59	84
59	85
59	87
59	93
59	96
59	99
60	8
60	26
60	34
60	42
60	55
60	70
60	74
60	82
60	84
60	85
60	87
60	89
60	91
60	93
60	96
61	26
61	44
61	54
61	64
61	73
61	76
61	79
61	87
61	90
61	92
61	94
61	95
61	97
61	99
61	100
62	1
62	23
62	51
62	68
62	70
62	82
62	89
62	91
62	94
62	95
62	96
62	97
62	98
62	99
62	100
63	19
63	30
63	31
63	32
63	43
63	52
63	53
63	64
63	72
63	75
63	78
63	86
63	89
63	91
63	100
64	19
64	22
64	40
64	45
64	52
64	53
64	55
64	61
64	63
64	65
64	72
64	75
64	78
64	86
64	93
64	99
65	10
65	19
65	29
65	31
65	40
65	43
65	52
65	53
65	59
65	64
65	73
65	75
65	78
65	86
65	91
65	96
66	3
66	20
66	21
66	23
66	29
66	30
66	38
66	41
66	44
66	56
66	57
66	69
66	80
66	85
66	95
66	100
67	4
67	11
67	15
67	17
67	38
67	45
67	49
67	50
67	58
67	71
67	74
67	76
67	80
67	81
67	83
67	89
67	91
68	13
68	14
68	24
68	37
68	46
68	54
68	59
68	62
68	77
68	82
68	88
68	89
68	90
68	94
68	95
68	99
68	100
69	3
69	14
69	20
69	21
69	23
69	29
69	38
69	41
69	44
69	50
69	56
69	57
69	66
69	71
69	77
69	79
69	99
70	12
70	13
70	28
70	42
70	48
70	60
70	62
70	77
70	82
70	84
70	85
70	86
70	87
70	90
70	91
70	93
70	96
71	5
71	6
71	9
71	15
71	17
71	25
71	49
71	50
71	58
71	67
71	69
71	76
71	79
71	80
71	81
71	82
71	83
72	10
72	20
72	22
72	25
72	31
72	40
72	52
72	53
72	55
72	63
72	64
72	75
72	78
72	86
72	88
72	89
72	100
73	35
73	37
73	43
73	61
73	65
73	79
73	81
73	83
73	87
73	88
73	90
73	91
73	92
73	94
73	95
73	98
73	99
73	100
74	1
74	28
74	31
74	42
74	54
74	55
74	59
74	60
74	67
74	77
74	78
74	82
74	84
74	87
74	91
74	93
74	96
74	99
75	22
75	25
75	30
75	33
75	40
75	43
75	52
75	53
75	54
75	63
75	64
75	65
75	72
75	78
75	86
75	89
75	96
75	98
76	5
76	6
76	7
76	15
76	17
76	38
76	45
76	49
76	50
76	58
76	61
76	67
76	71
76	80
76	81
76	83
76	84
76	95
77	10
77	11
77	13
77	14
77	33
77	42
77	47
77	55
77	68
77	69
77	70
77	74
77	82
77	85
77	87
77	93
77	96
77	98
77	99
78	2
78	12
78	22
78	25
78	30
78	31
78	40
78	43
78	53
78	63
78	64
78	65
78	72
78	74
78	75
78	83
78	86
78	92
78	100
79	21
79	53
79	54
79	61
79	69
79	71
79	73
79	88
79	89
79	90
79	91
79	92
79	93
79	95
79	96
79	97
79	98
79	99
79	100
80	4
80	5
80	6
80	7
80	15
80	16
80	17
80	31
80	47
80	49
80	50
80	58
80	66
80	67
80	71
80	76
80	81
80	83
80	88
80	99
81	4
81	5
81	6
81	7
81	15
81	17
81	42
81	46
81	49
81	50
81	51
81	58
81	67
81	71
81	73
81	76
81	80
81	83
81	89
81	97
81	98
82	1
82	13
82	19
82	31
82	33
82	36
82	38
82	42
82	47
82	59
82	60
82	62
82	68
82	70
82	71
82	74
82	77
82	84
82	85
82	93
82	96
83	4
83	5
83	6
83	7
83	8
83	15
83	17
83	39
83	49
83	50
83	53
83	58
83	67
83	71
83	73
83	76
83	78
83	80
83	81
83	88
83	90
84	8
84	21
84	35
84	36
84	42
84	45
84	47
84	55
84	59
84	60
84	70
84	74
84	76
84	82
84	85
84	86
84	87
84	90
84	91
84	93
84	96
85	13
85	32
85	33
85	36
85	47
85	48
85	55
85	58
85	59
85	60
85	66
85	70
85	77
85	82
85	84
85	86
85	87
85	92
85	93
85	96
85	99
86	10
86	19
86	22
86	25
86	30
86	31
86	40
86	43
86	52
86	53
86	63
86	64
86	65
86	70
86	72
86	75
86	78
86	84
86	85
86	92
86	95
86	100
87	1
87	17
87	28
87	33
87	35
87	42
87	48
87	55
87	59
87	60
87	61
87	70
87	73
87	74
87	77
87	84
87	85
87	90
87	93
87	94
87	95
87	96
87	100
88	18
88	32
88	36
88	37
88	41
88	44
88	45
88	46
88	52
88	55
88	68
88	72
88	73
88	79
88	80
88	83
88	89
88	90
88	91
88	92
88	94
88	95
88	98
88	99
88	100
89	27
89	34
89	37
89	39
89	41
89	44
89	45
89	51
89	54
89	57
89	60
89	62
89	63
89	67
89	68
89	72
89	75
89	79
89	81
89	88
89	90
89	91
89	92
89	95
89	97
89	98
89	100
90	5
90	7
90	11
90	12
90	16
90	28
