1	2 
2	2 
3	2 
4	2 
5	2 
6	2 
7	2 
8	2 
9	1 
10	1 
11	2 
12	2 
13	1 
14	2 
15	1 
16	2 
17	2 
18	1 
19	3 
20	2 
21	3 
22	2 
23	2 
24	1 
25	1 
26	3 
27	2 
28	3 
29	1 
30	1 
31	2 
32	2 
33	3 
34	2 
35	3 
36	1 
37	3 
38	2 
39	3 
40	1 
41	1 
42	2 
43	3 
44	2 
45	3 
46	2 
47	2 
48	2 
49	2 
50	1 
51	2 
52	3 
53	3 
54	2 
55	3 
56	2 
57	2 
58	1 
59	3 
60	2 
61	1 
62	2 
63	3 
64	2 
65	2 
66	2 
67	2 
68	2 
69	1 
70	1 
71	1 
72	1 
73	2 
74	3 
75	2 
76	3 
77	3 
78	3 
79	2 
80	3 
81	3 
82	2 
83	1 
84	3 
85	1 
86	2 
87	3 
88	2 
89	2 
90	1 
91	2 
92	3 
93	2 
94	1 
95	2 
96	1 
97	3 
98	2 
99	1 
100	1 
