1	3 
2	3 
3	3 
4	2 
5	2 
6	3 
7	3 
8	2 
9	2 
10	3 
11	2 
12	3 
13	2 
14	3 
15	2 
16	2 
17	2 
18	1 
19	2 
20	3 
21	3 
22	3 
23	2 
24	2 
25	1 
26	2 
27	2 
28	2 
29	3 
30	3 
31	3 
32	1 
33	3 
34	2 
35	3 
36	2 
37	2 
38	2 
39	1 
40	2 
41	2 
42	2 
43	2 
44	2 
45	3 
46	3 
47	2 
48	2 
49	2 
50	2 
51	3 
52	3 
53	1 
54	3 
55	2 
56	3 
57	3 
58	2 
59	2 
60	3 
61	1 
62	1 
63	2 
64	1 
65	3 
66	3 
67	2 
68	2 
69	1 
70	3 
71	3 
72	2 
73	2 
74	1 
75	2 
76	2 
77	2 
78	3 
79	3 
80	3 
81	2 
82	2 
83	2 
84	3 
85	3 
86	2 
87	2 
88	3 
89	2 
90	3 
91	3 
92	3 
93	2 
94	3 
95	2 
96	2 
97	2 
98	3 
99	3 
100	2 
