1	3 
2	3 
3	3 
4	3 
5	2 
6	2 
7	2 
8	3 
9	3 
10	2 
11	4 
12	2 
13	2 
14	1 
15	2 
16	3 
17	2 
18	3 
19	2 
20	2 
21	1 
22	1 
23	2 
24	1 
25	2 
26	2 
27	4 
28	2 
29	3 
30	2 
31	1 
32	2 
33	4 
34	4 
35	1 
36	2 
37	2 
38	2 
39	2 
40	4 
41	3 
42	2 
43	2 
44	2 
45	4 
46	1 
47	2 
48	3 
49	1 
50	2 
51	3 
52	1 
53	1 
54	4 
55	2 
56	2 
57	3 
58	1 
59	3 
60	3 
61	2 
62	3 
63	3 
64	4 
65	2 
66	4 
67	3 
68	3 
69	2 
70	1 
71	3 
72	3 
73	2 
74	3 
75	2 
76	1 
77	2 
78	4 
79	2 
80	4 
81	2 
82	3 
83	2 
84	4 
85	2 
86	4 
87	3 
88	3 
89	2 
90	1 
91	2 
92	3 
93	2 
94	4 
95	1 
96	3 
97	2 
98	1 
99	2 
100	2 
