1	4 
2	3 
3	2 
4	1 
5	4 
6	4 
7	3 
8	3 
9	1 
10	1 
11	4 
12	3 
13	2 
14	2 
15	2 
16	3 
17	4 
18	2 
19	3 
20	2 
21	1 
22	4 
23	3 
24	3 
25	1 
26	3 
27	1 
28	2 
29	1 
30	3 
31	1 
32	4 
33	2 
34	3 
35	2 
36	3 
37	4 
38	3 
39	3 
40	2 
41	1 
42	4 
43	4 
44	4 
45	1 
46	1 
47	2 
48	4 
49	3 
50	2 
51	3 
52	3 
53	4 
54	4 
55	4 
56	4 
57	3 
58	2 
59	4 
60	4 
61	2 
62	3 
63	1 
64	4 
65	4 
66	3 
67	3 
68	1 
69	3 
70	2 
71	3 
72	1 
73	1 
74	4 
75	2 
76	1 
77	3 
78	2 
79	2 
80	1 
81	3 
82	3 
83	4 
84	2 
85	4 
86	3 
87	1 
88	2 
89	1 
90	3 
91	3 
92	2 
93	3 
94	4 
95	4 
96	2 
97	3 
98	3 
99	1 
100	4 
