1	15
1	74
1	75
1	87
1	91
1	98
1	99
2	20
2	56
2	63
2	71
2	77
2	80
2	97
3	40
3	41
3	48
3	91
3	92
3	97
3	99
4	35
4	66
4	83
4	84
4	88
4	93
4	96
5	17
5	56
5	62
5	82
5	95
5	96
5	98
6	27
6	53
6	72
6	81
6	89
6	95
6	96
7	15
7	48
7	70
7	74
7	89
7	90
7	100
8	16
8	25
8	32
8	78
8	96
8	97
8	99
9	13
9	35
9	63
9	73
9	91
9	96
9	97
10	34
10	47
10	60
10	77
10	86
10	87
10	88
11	66
11	77
11	91
11	94
11	95
11	97
11	100
12	34
12	36
12	42
12	76
12	78
12	86
12	97
12	98
13	9
13	49
13	69
13	71
13	88
13	96
13	99
13	100
14	43
14	52
14	61
14	75
14	89
14	91
14	98
14	99
15	1
15	7
15	40
15	41
15	80
15	86
15	91
15	97
16	8
16	29
16	79
16	80
16	83
16	86
16	98
16	100
17	5
17	63
17	67
17	86
17	87
17	91
17	94
17	95
18	47
18	85
18	88
18	89
18	92
18	94
18	96
18	100
19	22
19	41
19	42
19	46
19	62
19	77
19	93
19	94
20	2
20	44
20	64
20	68
20	80
20	81
20	87
20	100
21	32
21	37
21	39
21	57
21	90
21	93
21	98
21	99
22	19
22	42
22	58
22	63
22	79
22	86
22	87
22	98
23	33
23	62
23	77
23	81
23	82
23	89
23	90
23	92
24	47
24	53
24	78
24	89
24	90
24	92
24	95
24	99
25	8
25	34
25	46
25	48
25	59
25	69
25	82
25	83
26	27
26	81
26	84
26	86
26	92
26	96
26	97
26	98
27	6
27	26
27	45
27	75
27	85
27	93
27	94
27	100
28	37
28	51
28	63
28	66
28	71
28	79
28	96
28	98
29	16
29	37
29	44
29	71
29	77
29	91
29	96
29	97
29	100
30	37
30	63
30	68
30	83
30	90
30	91
30	94
30	96
30	98
31	45
31	56
31	65
31	73
31	79
31	90
31	93
31	95
31	98
32	8
32	21
32	50
32	52
32	75
32	78
32	84
32	90
32	99
33	23
33	38
33	65
33	83
33	84
33	94
33	97
33	99
33	100
