1	10
1	46
1	83
1	92
1	94
1	96
1	97
2	51
2	56
2	68
2	73
2	88
2	95
2	99
3	5
3	12
3	45
3	54
3	67
3	84
3	91
4	7
4	45
4	72
4	73
4	95
4	96
4	99
5	3
5	52
5	64
5	66
5	95
5	97
5	98
6	21
6	27
6	54
6	67
6	88
6	94
6	96
7	4
7	59
7	71
7	93
7	94
7	97
7	100
8	22
8	36
8	70
8	74
8	81
8	94
8	99
9	37
9	65
9	75
9	87
9	91
9	99
9	100
10	1
10	26
10	45
10	65
10	67
10	76
10	100
11	57
11	63
11	68
11	88
11	97
11	98
11	99
12	3
12	31
12	54
12	66
12	67
12	85
12	86
13	50
13	79
13	80
13	82
13	83
13	95
13	99
14	54
14	79
14	90
14	94
14	96
14	98
14	100
15	27
15	31
15	53
15	54
15	67
15	84
15	95
16	33
16	42
16	47
16	52
16	58
16	66
16	97
17	32
17	36
17	47
17	58
17	59
17	83
17	100
18	60
18	62
18	72
18	78
18	84
18	97
18	98
18	99
19	41
19	53
19	68
19	81
19	87
19	88
19	96
19	100
20	56
20	66
20	69
20	72
20	75
20	76
20	90
20	98
21	6
21	31
21	54
21	67
21	76
21	87
21	88
21	91
22	8
22	47
22	57
22	62
22	90
22	94
22	95
22	98
23	31
23	67
23	79
23	84
23	87
23	93
23	94
23	100
24	35
24	38
24	57
24	81
24	85
24	93
24	95
24	99
25	64
25	65
25	68
25	86
25	91
25	92
25	94
25	98
26	10
26	32
26	64
26	71
26	72
26	73
26	95
26	99
27	6
27	15
27	31
27	67
27	69
27	72
27	91
27	100
28	55
28	66
28	70
28	75
28	76
28	92
28	97
28	100
29	49
29	57
29	72
29	76
29	79
29	80
29	84
29	95
29	99
30	52
30	61
30	67
30	69
30	75
30	76
30	77
30	87
30	97
31	12
31	15
31	21
31	23
31	27
31	64
31	67
31	93
31	96
32	17
32	26
32	33
32	42
32	47
32	58
32	66
32	74
32	93
33	16
33	32
33	42
33	58
33	70
33	74
33	78
33	91
33	92
34	49
34	63
34	64
34	70
34	77
34	79
34	95
34	99
34	100
35	24
35	66
35	70
35	91
35	96
35	97
35	98
35	99
35	100
36	8
36	17
36	60
36	81
36	83
36	86
36	88
36	91
36	98
37	9
37	50
37	59
37	77
37	85
37	92
37	94
37	98
37	100
38	24
38	67
38	70
38	73
38	74
38	94
38	96
38	97
38	100
39	50
39	60
39	61
39	66
39	69
39	75
39	76
39	90
39	98
40	61
40	68
40	77
40	85
40	88
40	89
40	96
40	97
40	100
41	19
41	72
41	75
41	85
41	86
41	87
41	90
41	92
41	96
41	100
42	16
42	32
42	33
42	47
42	58
42	65
42	73
42	82
42	83
42	91
43	44
43	51
43	73
43	77
43	89
43	92
43	96
43	98
43	99
43	100
44	43
44	52
44	57
44	63
44	67
44	84
44	86
44	88
44	97
44	100
45	3
45	4
45	10
45	54
45	84
45	87
45	89
45	92
45	96
45	100
46	1
46	47
46	54
46	56
46	59
46	86
46	87
46	92
46	94
46	100
47	16
47	17
47	22
47	32
47	42
47	46
47	58
47	88
47	97
47	98
48	60
48	79
48	82
48	90
48	91
48	92
48	96
48	97
48	98
48	99
49	29
49	34
49	57
49	69
49	74
49	77
49	84
49	89
49	93
49	98
49	100
50	13
50	37
50	39
50	86
50	89
50	90
50	91
50	93
50	96
50	98
50	100
51	2
51	43
51	55
51	58
51	62
51	70
51	73
51	90
51	95
51	98
51	99
52	5
52	16
52	30
52	44
52	71
52	89
52	92
52	93
52	95
52	98
52	100
53	15
53	19
53	73
53	79
53	80
53	83
53	85
53	89
53	94
53	95
53	99
54	3
54	6
54	12
54	14
54	15
54	21
54	45
54	46
54	67
54	71
54	90
54	92
55	28
55	51
55	56
55	61
55	66
55	69
55	75
55	76
55	89
55	91
55	98
55	100
56	2
56	20
56	46
56	55
56	72
56	75
56	78
56	88
56	91
56	96
56	97
56	100
57	11
57	22
57	24
57	29
57	44
57	49
57	73
57	77
57	79
57	81
57	97
57	99
58	16
58	17
58	32
58	33
58	42
58	47
58	51
58	59
58	82
58	83
58	89
58	92
59	7
59	17
59	37
59	46
59	58
59	74
59	82
59	84
59	92
59	97
59	98
59	100
60	18
60	36
60	39
60	48
60	65
60	80
60	86
60	89
60	90
60	92
60	93
60	94
